timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1763220703,1,10.0.0.3:49206-10.0.0.1:5050--1,10.0.0.3,49206,10.0.0.1,5050,-1,-1,-1,0,289000000,0,0,0,0,0,0,0,0,0,0
1763220703,1,10.0.0.1:5050-10.0.0.3:49206--1,10.0.0.1,5050,10.0.0.3,49206,-1,-1,-1,0,268000000,0,0,0,0,0,0,0,0,0,0
1763220703,1,10.0.0.3:33977-10.0.0.1:5051--1,10.0.0.3,33977,10.0.0.1,5051,-1,-1,-1,0,242000000,0,0,0,2,3024,0,8.26E-09,0,1.25E-05,0
1763220703,6,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,71,398000000,0,0,0,70,6860,0.985915493,1.76E-07,96.61971831,1.72E-05,0
1763220703,6,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,71,388000000,0,0,0,69,6762,0.971830986,1.78E-07,95.23943662,1.74E-05,0
1763220703,6,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,51,3000000,0,0,0,49,4802,0.960784314,1.63E-05,94.15686275,0.001600667,0
1763220703,6,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,50,983000000,0,0,0,50,4900,1,5.09E-08,98,4.98E-06,0
1763220715,4,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,82,476000000,0,0,0,80,7840,0.975609756,1.68E-07,95.6097561,1.65E-05,0
1763220715,4,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,82,465000000,0,0,0,81,7938,0.987804878,1.74E-07,96.80487805,1.71E-05,0
1763220715,4,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,62,81000000,0,0,0,61,5978,0.983870968,7.53E-07,96.41935484,7.38E-05,0
1763220715,4,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,62,62000000,0,0,0,60,5880,0.967741935,9.68E-07,94.83870968,9.48E-05,0
1763220715,4,10.0.0.3:0-10.0.0.13:0--1,10.0.0.3,0,10.0.0.13,0,-1,-1,-1,21,352000000,0,0,0,21,2058,1,5.97E-08,98,5.85E-06,0
1763220715,4,10.0.0.13:0-10.0.0.3:0--1,10.0.0.13,0,10.0.0.3,0,-1,-1,-1,21,337000000,0,0,0,21,2058,1,6.23E-08,98,6.11E-06,0
1763220715,4,10.0.0.5:0-10.0.0.13:0--1,10.0.0.5,0,10.0.0.13,0,-1,-1,-1,1,64000000,0,0,0,1,98,1,1.56E-08,98,1.53E-06,0
1763220715,4,10.0.0.13:0-10.0.0.5:0--1,10.0.0.13,0,10.0.0.5,0,-1,-1,-1,1,15000000,0,0,0,1,98,1,6.67E-08,98,6.53E-06,0
